0.411094,-0.129781,-0.278469,1.834387,0.073567,-1.426729
0.413553,-0.135361,-0.267909,1.832962,0.073468,-1.430265
0.415633,-0.130939,-0.275867,1.840063,0.075633,-1.433883
0.418062,-0.132034,-0.273643,1.842486,0.075798,-1.437364
0.420567,-0.131544,-0.274316,1.846251,0.075557,-1.440928
0.423082,-0.132141,-0.272967,1.849056,0.075306,-1.444467
0.425605,-0.130572,-0.275622,1.853707,0.075048,-1.448020
0.428137,-0.131828,-0.273038,1.855903,0.074780,-1.451520
0.430677,-0.136180,-0.264539,1.855263,0.074512,-1.455284
0.433278,-0.136314,-0.264186,1.858500,0.073927,-1.458445
0.435786,-0.135040,-0.266244,1.862797,0.073929,-1.461981
0.438353,-0.133590,-0.268663,1.867263,0.073629,-1.465423
0.440929,-0.133301,-0.268902,1.870680,0.073320,-1.468873
0.443543,-0.132101,-0.270822,1.874873,0.072834,-1.472329
0.446108,-0.128567,-0.277068,1.881042,0.072673,-1.475773
0.448688,-0.128508,-0.276472,1.883934,0.072470,-1.479927
0.451299,-0.127669,-0.278104,1.887995,0.072123,-1.482544
0.453942,-0.129010,-0.275277,1.889896,0.071635,-1.485924
0.456567,-0.130648,-0.271903,1.891512,0.071287,-1.489261
0.459198,-0.130268,-0.272266,1.894849,0.070949,-1.492600
0.461858,-0.127748,-0.276616,1.900031,0.070486,-1.495897
0.464494,-0.127853,-0.275656,1.902632,0.070206,-1.499994
0.467177,-0.129095,-0.273344,1.904736,0.069685,-1.502590
0.469816,-0.130298,-0.270785,1.906627,0.069461,-1.505771
0.472748,-0.128567,-0.273601,1.911061,0.067581,-1.509125
0.475188,-0.127954,-0.274383,1.914421,0.068590,-1.512284
0.477881,-0.127775,-0.274328,1.917419,0.068173,-1.515511
0.480589,-0.127563,-0.274336,1.920428,0.067706,-1.518705
0.483291,-0.128522,-0.272174,1.922401,0.067316,-1.521860
0.486009,-0.128585,-0.271666,1.925124,0.066870,-1.525010
0.488733,-0.128640,-0.271155,1.927822,0.066427,-1.528164
0.491466,-0.129477,-0.269201,1.929823,0.065973,-1.531270
0.494206,-0.129234,-0.269244,1.932737,0.065513,-1.534373
0.496957,-0.129803,-0.267776,1.934921,0.065024,-1.537445
0.499708,-0.130474,-0.266121,1.936990,0.064580,-1.540487
0.502490,-0.130111,-0.266268,1.939870,0.063993,-1.543735
0.505244,-0.129605,-0.266682,1.942847,0.063600,-1.546950
0.508022,-0.129636,-0.266393,1.945528,0.063102,-1.549576
0.510807,-0.130008,-0.265285,1.947766,0.062601,-1.552525
0.513604,-0.129840,-0.265096,1.950399,0.062070,-1.555611
0.516400,-0.129888,-0.264640,1.952906,0.061577,-1.558413
0.519208,-0.130013,-0.263971,1.955277,0.061056,-1.561319
0.522022,-0.130297,-0.263006,1.957485,0.060529,-1.564199
0.524844,-0.130500,-0.262188,1.959736,0.059995,-1.567060
0.527668,-0.130775,-0.261262,1.961916,0.059476,-1.569845
0.530507,-0.131036,-0.260311,1.964051,0.058911,-1.572699
0.533349,-0.131423,-0.259151,1.966066,0.058357,-1.575478
0.536198,-0.131736,-0.258144,1.968131,0.057800,-1.578200
0.539054,-0.131442,-0.258217,1.970678,0.057236,-1.580995
0.541916,-0.131848,-0.257018,1.972598,0.056667,-1.583702
0.544785,-0.132337,-0.255694,1.974436,0.056090,-1.586323
0.547660,-0.133018,-0.253961,1.976041,0.055513,-1.589017
0.550542,-0.133563,-0.252558,1.977792,0.054927,-1.591541
0.553430,-0.133619,-0.251977,1.979897,0.054334,-1.594205
0.556323,-0.135252,-0.248491,1.980573,0.053747,-1.596776
0.559224,-0.136093,-0.246494,1.981944,0.053140,-1.599298
